station_name;station_no;ts_id;ts_name;parametertype_name;stationparameter_name;from;to
W260 - Buckshot;W260;35974042;Raw_Head;Groundwater Level;GWLVL;2003-02-13 13:00:00;2017-04-19 13:00:00
W260 - Buckshot;W260;35975042;06.QC_Corrected_Data;Groundwater Level;GWLVL;;
W318 - Black's Corners;W318;35976042;01.Original_LEV_Files;Groundwater Level;GWLVL;2003-05-01 15:00:00;2017-04-25 13:00:00
W318 - Black's Corners;W318;35977042;02.Original_PGMIS_Corrected;Groundwater Level;GWLVL;;
W318 - Black's Corners;W318;35978042;04.Edited_PGMIS_Corrected;Groundwater Level;GWLVL;;
W318 - Black's Corners;W318;35979042;03.Edited_LEV_Files;Groundwater Level;GWLVL;2003-05-01 15:00:00;2017-04-25 13:00:00
W318 - Black's Corners;W318;35980042;05.Original_Manual_Static_Levels;Groundwater Level;GWLVL;;
W318 - Black's Corners;W318;35981042;DEM_Corrected_PGMIS;Groundwater Level;GWLVL;;
W318 - Black's Corners;W318;35982042;DEM_Manual_Levels;Groundwater Level;GWLVL;;
W318 - Black's Corners;W318;35983042;Raw_Head;Groundwater Level;GWLVL;2003-05-01 15:00:00;2017-04-25 13:00:00
W318 - Black's Corners;W318;35984042;06.QC_Corrected_Data;Groundwater Level;GWLVL;;
W319 - Carleton Place;W319;35985042;01.Original_LEV_Files;Groundwater Level;GWLVL;2006-07-21 11:00:00;2018-03-01 16:00:00
W319 - Carleton Place;W319;35986042;02.Original_PGMIS_Corrected;Groundwater Level;GWLVL;;
W319 - Carleton Place;W319;35987042;04.Edited_PGMIS_Corrected;Groundwater Level;GWLVL;;
W319 - Carleton Place;W319;35988042;03.Edited_LEV_Files;Groundwater Level;GWLVL;2006-07-21 11:00:00;2018-03-01 16:00:00
W319 - Carleton Place;W319;35989042;05.Original_Manual_Static_Levels;Groundwater Level;GWLVL;;
W319 - Carleton Place;W319;35990042;DEM_Corrected_PGMIS;Groundwater Level;GWLVL;;
W319 - Carleton Place;W319;35991042;DEM_Manual_Levels;Groundwater Level;GWLVL;;
W319 - Carleton Place;W319;35992042;Raw_Head;Groundwater Level;GWLVL;2006-07-21 11:00:00;2018-03-01 16:00:00
W319 - Carleton Place;W319;35993042;06.QC_Corrected_Data;Groundwater Level;GWLVL;;
W331 - Sharbot Lake;W331;35994042;01.Original_LEV_Files;Groundwater Level;GWLVL;2003-05-01 17:00:00;2017-04-19 12:00:00
W331 - Sharbot Lake;W331;35995042;02.Original_PGMIS_Corrected;Groundwater Level;GWLVL;;
W331 - Sharbot Lake;W331;35996042;04.Edited_PGMIS_Corrected;Groundwater Level;GWLVL;;
W331 - Sharbot Lake;W331;35997042;03.Edited_LEV_Files;Groundwater Level;GWLVL;2003-05-01 17:00:00;2017-04-19 12:00:00
W331 - Sharbot Lake;W331;35998042;05.Original_Manual_Static_Levels;Groundwater Level;GWLVL;;
W331 - Sharbot Lake;W331;35999042;DEM_Corrected_PGMIS;Groundwater Level;GWLVL;;
W331 - Sharbot Lake;W331;36000042;DEM_Manual_Levels;Groundwater Level;GWLVL;;
W331 - Sharbot Lake;W331;36001042;Raw_Head;Groundwater Level;GWLVL;2003-05-01 17:00:00;2017-04-19 12:00:00
W331 - Sharbot Lake;W331;36002042;06.QC_Corrected_Data;Groundwater Level;GWLVL;;
W399 - Lanark;W399;36003042;01.Original_LEV_Files;Groundwater Level;GWLVL;2005-01-07 17:00:00;2017-04-19 10:00:00
W399 - Lanark;W399;36004042;02.Original_PGMIS_Corrected;Groundwater Level;GWLVL;;
W399 - Lanark;W399;36005042;04.Edited_PGMIS_Corrected;Groundwater Level;GWLVL;;
W399 - Lanark;W399;36006042;03.Edited_LEV_Files;Groundwater Level;GWLVL;2005-01-07 17:00:00;2017-04-19 10:00:00
W399 - Lanark;W399;36007042;05.Original_Manual_Static_Levels;Groundwater Level;GWLVL;;
W399 - Lanark;W399;36008042;DEM_Corrected_PGMIS;Groundwater Level;GWLVL;;
W399 - Lanark;W399;36009042;DEM_Manual_Levels;Groundwater Level;GWLVL;;
W399 - Lanark;W399;36010042;Raw_Head;Groundwater Level;GWLVL;2005-01-07 17:00:00;2017-04-19 10:00:00
W399 - Lanark;W399;36011042;06.QC_Corrected_Data;Groundwater Level;GWLVL;;
W400A - Dunrobin;W400A;36012042;01.Original_LEV_Files;Groundwater Level;GWLVL;2006-08-24 13:00:00;2018-03-23 14:00:00
W400A - Dunrobin;W400A;36013042;02.Original_PGMIS_Corrected;Groundwater Level;GWLVL;;
W400A - Dunrobin;W400A;36014042;04.Edited_PGMIS_Corrected;Groundwater Level;GWLVL;;
W400A - Dunrobin;W400A;36015042;03.Edited_LEV_Files;Groundwater Level;GWLVL;2006-08-24 13:00:00;2018-03-23 14:00:00
W400A - Dunrobin;W400A;36016042;05.Original_Manual_Static_Levels;Groundwater Level;GWLVL;;
W400A - Dunrobin;W400A;36017042;DEM_Corrected_PGMIS;Groundwater Level;GWLVL;;
W400A - Dunrobin;W400A;36018042;DEM_Manual_Levels;Groundwater Level;GWLVL;;
W400A - Dunrobin;W400A;36019042;Raw_Head;Groundwater Level;GWLVL;2006-08-24 13:00:00;2018-03-23 14:00:00
W400A - Dunrobin;W400A;36020042;06.QC_Corrected_Data;Groundwater Level;GWLVL;;
W400B - Dunrobin;W400B;36021042;01.Original_LEV_Files;Groundwater Level;GWLVL;2006-08-24 13:00:00;2018-03-23 14:00:00
W400B - Dunrobin;W400B;36022042;02.Original_PGMIS_Corrected;Groundwater Level;GWLVL;;
W400B - Dunrobin;W400B;36023042;04.Edited_PGMIS_Corrected;Groundwater Level;GWLVL;;
W400B - Dunrobin;W400B;36024042;03.Edited_LEV_Files;Groundwater Level;GWLVL;2006-08-24 13:00:00;2018-03-23 14:00:00
W400B - Dunrobin;W400B;36025042;05.Original_Manual_Static_Levels;Groundwater Level;GWLVL;;
W400B - Dunrobin;W400B;36026042;DEM_Corrected_PGMIS;Groundwater Level;GWLVL;;
W400B - Dunrobin;W400B;36027042;DEM_Manual_Levels;Groundwater Level;GWLVL;;
W400B - Dunrobin;W400B;36028042;Raw_Head;Groundwater Level;GWLVL;2006-08-24 13:00:00;2018-03-23 14:00:00
W400B - Dunrobin;W400B;36029042;06.QC_Corrected_Data;Groundwater Level;GWLVL;;
W401 - Constance Bay;W401;36030042;01.Original_LEV_Files;Groundwater Level;GWLVL;2005-01-07 17:00:00;2018-03-23 13:00:00
W401 - Constance Bay;W401;36031042;02.Original_PGMIS_Corrected;Groundwater Level;GWLVL;;
W401 - Constance Bay;W401;36032042;04.Edited_PGMIS_Corrected;Groundwater Level;GWLVL;;
W401 - Constance Bay;W401;36033042;03.Edited_LEV_Files;Groundwater Level;GWLVL;2005-01-07 17:00:00;2018-03-23 13:00:00
W401 - Constance Bay;W401;36034042;05.Original_Manual_Static_Levels;Groundwater Level;GWLVL;;
W401 - Constance Bay;W401;36035042;DEM_Corrected_PGMIS;Groundwater Level;GWLVL;;
W401 - Constance Bay;W401;36036042;DEM_Manual_Levels;Groundwater Level;GWLVL;;
W401 - Constance Bay;W401;36037042;Raw_Head;Groundwater Level;GWLVL;2005-01-07 17:00:00;2018-03-23 13:00:00
W401 - Constance Bay;W401;36038042;06.QC_Corrected_Data;Groundwater Level;GWLVL;;
W402 - Kinburn;W402;36039042;01.Original_LEV_Files;Groundwater Level;GWLVL;2005-09-08 12:00:00;2017-04-21 10:00:00
W402 - Kinburn;W402;36040042;02.Original_PGMIS_Corrected;Groundwater Level;GWLVL;;
W402 - Kinburn;W402;36041042;04.Edited_PGMIS_Corrected;Groundwater Level;GWLVL;;
W402 - Kinburn;W402;36042042;03.Edited_LEV_Files;Groundwater Level;GWLVL;2005-09-08 12:00:00;2017-04-21 10:00:00
W402 - Kinburn;W402;36043042;05.Original_Manual_Static_Levels;Groundwater Level;GWLVL;;
W402 - Kinburn;W402;36044042;DEM_Corrected_PGMIS;Groundwater Level;GWLVL;;
W402 - Kinburn;W402;36045042;DEM_Manual_Levels;Groundwater Level;GWLVL;;
W402 - Kinburn;W402;36046042;Raw_Head;Groundwater Level;GWLVL;2005-09-08 12:00:00;2017-04-21 10:00:00
W402 - Kinburn;W402;36047042;06.QC_Corrected_Data;Groundwater Level;GWLVL;;
W331 - Sharbot Lake;W331;38794042;groundwater levels Sharbot;Groundwater Level;GWLVL;;
Snow - Ardoch;MVCA31;54739042;101.Original;Snow, water equivalent;SW;1981-12-01 00:00:00;2023-04-12 07:11:33
Snow - Ardoch;MVCA31;54740042;102.Edited;Snow, water equivalent;SW;1981-12-01 00:00:00;2023-04-12 07:11:33
Snow - Blakeney;MVCA32;54746042;101.Original;Snow, water equivalent;SW;1976-01-15 00:00:00;2023-03-30 07:41:47
Snow - Blakeney;MVCA32;54747042;102.Edited;Snow, water equivalent;SW;1976-01-15 00:00:00;2023-03-30 07:41:47
Snow - Bon Echo;MVCA33;54752042;101.Original;Snow, water equivalent;SW;1981-12-01 00:00:00;2023-03-30 09:03:11
Snow - Bon Echo;MVCA33;54753042;102.Edited;Snow, water equivalent;SW;1981-12-01 00:00:00;2023-03-30 09:03:11
Snow - Brightside01;MVCA34;54758042;101.Original;Snow, water equivalent;SW;1976-01-15 00:00:00;2023-04-12 09:58:35
Snow - Brightside01;MVCA34;54759042;102.Edited;Snow, water equivalent;SW;1976-01-15 00:00:00;2023-04-12 09:58:35
Snow - Brightside02;MVCA35;54764042;101.Original;Snow, water equivalent;SW;1976-01-15 00:00:00;2016-03-15 00:00:00
Snow - Brightside02;MVCA35;54765042;102.Edited;Snow, water equivalent;SW;1976-01-15 00:00:00;2016-03-15 00:00:00
Snow - Buckshot Lake;MVCA36;54770042;101.Original;Snow, water equivalent;SW;1985-12-01 00:00:00;2023-04-12 08:22:43
Snow - Buckshot Lake;MVCA36;54771042;102.Edited;Snow, water equivalent;SW;1985-12-01 00:00:00;2023-04-12 08:22:43
Snow - Canonto Lake;MVCA37;54776042;101.Original;Snow, water equivalent;SW;1986-12-01 00:00:00;2023-04-12 09:00:31
Snow - Canonto Lake;MVCA37;54777042;102.Edited;Snow, water equivalent;SW;1986-12-01 00:00:00;2023-04-12 09:00:31
Snow - Fallbrook;MVCA38;54782042;101.Original;Snow, water equivalent;SW;1900-02-21 00:00:00;2023-03-30 10:13:23
Snow - Fallbrook;MVCA38;54783042;102.Edited;Snow, water equivalent;SW;1900-02-21 00:00:00;2023-03-30 10:13:23
Snow - Gordon Rapids;MVCA39;54788042;101.Original;Snow, water equivalent;SW;1985-12-01 00:00:00;2023-04-12 09:38:22
Snow - Gordon Rapids;MVCA39;54789042;102.Edited;Snow, water equivalent;SW;1985-12-01 00:00:00;2023-04-12 09:38:22
Snow - Innisville;MVCA40;54794042;101.Original;Snow, water equivalent;SW;1976-01-15 00:00:00;2023-04-12 05:57:35
Snow - Innisville;MVCA40;54795042;102.Edited;Snow, water equivalent;SW;1976-01-15 00:00:00;2023-04-12 05:57:35
Snow - Kinburn;MVCA41;54800042;101.Original;Snow, water equivalent;SW;1981-12-01 00:00:00;2023-03-30 08:18:18
Snow - Kinburn;MVCA41;54801042;102.Edited;Snow, water equivalent;SW;1981-12-01 00:00:00;2023-03-30 08:18:18
Snow - Lavant;MVCA42;54806042;101.Original;Snow, water equivalent;SW;1986-12-01 00:00:00;2023-04-12 09:17:51
Snow - Lavant;MVCA42;54807042;102.Edited;Snow, water equivalent;SW;1986-12-01 00:00:00;2023-04-12 09:17:51
Snow - Maberley;MVCA43;54812042;101.Original;Snow, water equivalent;SW;1976-01-15 00:00:00;2023-04-12 06:32:04
Snow - Maberley;MVCA43;54813042;102.Edited;Snow, water equivalent;SW;1976-01-15 00:00:00;2023-04-12 06:32:04
Snow - Mackavoy Lake;MVCA44;54818042;101.Original;Snow, water equivalent;SW;1986-12-01 00:00:00;2023-04-12 10:42:17
Snow - Mackavoy Lake;MVCA44;54819042;102.Edited;Snow, water equivalent;SW;1986-12-01 00:00:00;2023-04-12 10:42:17
Snow - Snow Road;MVCA45;54824042;101.Original;Snow, water equivalent;SW;1981-12-01 00:00:00;2023-04-12 05:56:46
Snow - Snow Road;MVCA45;54825042;102.Edited;Snow, water equivalent;SW;1981-12-01 00:00:00;2023-04-12 05:56:46
Snow - Stittsville;MVCA46;54830042;101.Original;Snow, water equivalent;SW;2012-01-05 00:00:00;2023-03-30 08:55:51
Snow - Stittsville;MVCA46;54831042;102.Edited;Snow, water equivalent;SW;2012-01-05 00:00:00;2023-03-30 08:55:51
Snow - High Falls;MVCA47;54837042;101.Original;Snow, water equivalent;SW;2016-12-16 00:00:00;2023-03-30 10:45:32
Snow - High Falls;MVCA47;54838042;102.Edited;Snow, water equivalent;SW;2016-12-16 00:00:00;2023-03-30 10:45:32
WQM - Mississippi River - Appleton;18343006102;58110042;01.Original;Dissolved Oxygen;Dissolved Oxygen;1983-02-02 09:50:00;2019-11-25 13:40:00
WQM - Bonnechere River;18369001002;58117042;01.Original;Dissolved Oxygen;Dissolved Oxygen;1966-10-25 20:00:00;2019-10-28 11:25:00
WQM - Buckshot Creek;18343000102;58124042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-30 12:38:00;2019-11-26 12:57:00
WQM - Carp River;R010-09;58132042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-24 12:44:00;2019-11-27 12:02:00
WQM - Carp River;R010-01;58140042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-24 10:13:00;2019-11-27 10:17:00
WQM - Carp River;18337012102;58150042;01.Original;Dissolved Oxygen;Dissolved Oxygen;1983-03-16 10:05:00;2019-11-25 12:58:00
WQM - Carp River;18337010102;58158042;01.Original;Dissolved Oxygen;Dissolved Oxygen;;
WQM - Carp River;18337010002;58166042;01.Original;Dissolved Oxygen;Dissolved Oxygen;1970-10-20 18:15:00;1979-12-12 10:15:00
WQM - Carp River;18337002002;58172042;01.Original;Dissolved Oxygen;Dissolved Oxygen;1968-05-02 15:00:00;1979-12-12 09:35:00
WQM - Carp River;R010-11;58188042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-24 13:11:00;2019-11-27 12:14:00
WQM - Carp River;13337012002;58196042;01.Original;Dissolved Oxygen;Dissolved Oxygen;;
WQM - Carp Trib;R010-32;58203042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-24 11:50:00;2023-11-30 10:37:00
WQM - Casey Creek;CK64-10;58212042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-25 08:16:00;2023-12-01 08:46:00
WQM - Casey Creek;CK64-02;58221042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-25 08:52:00;2023-12-01 09:19:00
WQM - Clyde River;18343053002;58230042;01.Original;Dissolved Oxygen;Dissolved Oxygen;1970-10-20 21:45:00;1988-10-03 14:20:00
WQM - Clyde River;18343052002;58239042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-30 09:07:00;2019-11-25 09:15:00
WQM - Cody Creek;CK3-04;58249042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-24 11:31:00;2023-11-30 10:24:00
WQM - Cody Creek;CK3-01;58258042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-24 09:26:00;2023-11-30 09:12:00
WQM - Constance Creek;CK4-02;58268042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-25 08:35:00;2023-12-01 09:04:00
WQM - Corkery Creek;R010-39;58277042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-24 11:10:00;2023-11-30 10:06:00
WQM - Fall River;18343061002;58288042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-30 09:47:00;2019-11-26 09:40:00
WQM - Fall River;18343000302;58298042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-30 10:33:00;2019-11-26 10:30:00
WQM - Feedmill Creek;CK72-02;58309042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-24 14:04:00;2023-11-30 11:20:00
WQM - Harwood Creek;CK65-04;58318042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-25 09:02:00;2023-12-01 09:31:00
WQM - HuntleyCreek;HC01-003;58327042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-24 12:29:00;2023-11-30 11:07:00
WQM - Poole Creek;CK70-02;58337042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-24 13:33:00;2023-11-30 11:35:00
WQM - Poole Creek;MVC-001;58347042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-24 14:27:00;2023-11-30 12:05:00
WQM - Mississippi River - FergusonFalls;MVC-002;58357042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-24 08:30:00;2023-11-30 08:29:00
WQM - Shirley's Brook;CK5-01;58370042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-25 09:23:00;2022-06-30 10:37:00
WQM - Shirley's Brook;CK5-07;58380042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-25 09:51:00;2023-12-01 10:01:00
WQM - Shirley's Brook;CK5-SHR050;58390042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-25 09:31:00;2023-12-01 09:46:00
WQM - Watt's Creek;CK6-001;58403042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-05-30 10:32:00;2023-12-01 10:25:00
WQM - Indian River;18343000202;58412042;01.Original;Dissolved Oxygen;Dissolved Oxygen;2019-04-29 09:21:00;2019-11-25 09:35:00
WQM - Canonto;18343057202;58421042;01.Original;Dissolved Oxygen;Dissolved Oxygen;1976-02-10 12:40:00;1979-12-11 11:20:00
WQM - Indian Creek;18343025002;58431042;01.Original;Dissolved Oxygen;Dissolved Oxygen;1970-10-20 21:05:00;1979-12-12 08:40:00
WQM - Madawaska River - Arnprior;18349002002;58442042;01.Original;Dissolved Oxygen;Dissolved Oxygen;1966-04-19 00:00:00;2019-11-25 10:40:00
Gauge - Carp River at Richardson;MVCA11;419042;101.Original;River Discharge;Q;2017-03-02 00:00:00;2019-02-20 21:00:00
Gauge - Buckshot Creek near Plevna;02KF017;1678042;101.Original;River Discharge;Q;1994-03-07 12:00:00;2024-01-09 13:40:00
Gauge - Carp River near Kinburn;02KF011;1681042;101.Original;River Discharge;Q;1972-01-01 00:00:00;2024-01-09 13:40:00
Gauge - Indian River near Blakeney;02KF012;1682042;101.Original;River Discharge;Q;1993-01-01 00:00:00;2024-01-09 13:40:00
Gauge - Indian River near Blakeney;02KF012;1685042;102.Edited;River Discharge;Q;1993-01-01 00:00:00;2024-01-09 13:40:00
Gauge - Mississippi River at Appleton;02KF006;1686042;101.Original;River Discharge;Q;2011-12-27 00:00:00;2024-01-09 13:45:00
Gauge - Mississippi River below Marble Lake;02KF016;1687042;101.Original;River Discharge;Q;1986-03-09 00:00:00;2024-01-09 13:35:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;1688042;101.Original;River Discharge;Q;2011-12-01 00:00:00;2024-01-09 13:30:00
Gauge - Clyde River near Lanark;02KF010;1690042;101.Original;River Discharge;Q;1991-01-01 00:00:00;2024-01-09 13:40:00
Gauge - Fall River at outlet Bennett Lake;02KF018;1691042;101.Original;River Discharge;Q;1974-09-17 11:00:00;2024-01-09 13:30:00
Gauge - Mississippi River at Ferguson Falls;02KF001;1692042;101.Original;River Discharge;Q;1985-01-01 00:00:00;2024-01-09 13:40:00
WW - Ardoch Lake Main Basin;ALMB;2530042;Sample results.Original;pH-Nonstd;pH;1999-06-17 13:15:00;2023-09-27 10:46:16
Gauge - Clyde River near Lanark;02KF010;2596042;ZZ.Hourly Volume;River Discharge;Q;1991-01-01 00:00:00;2024-01-09 13:00:00
Gauge - Carp River near Kinburn;02KF011;2597042;ZZ.Hourly Volume;River Discharge;Q;1972-01-01 00:00:00;2024-01-09 13:00:00
Gauge - Indian River near Blakeney;02KF012;2598042;ZZ.Hourly Volume;River Discharge;Q;1993-01-01 00:00:00;2024-01-09 13:00:00
Gauge - Clyde River at Gordon Rapids;02KF013;2599042;ZZ.Hourly Volume;River Discharge;Q;1985-04-11 00:00:00;2024-01-09 13:00:00
Gauge - Mississippi River below Marble Lake;02KF016;2600042;ZZ.Hourly Volume;River Discharge;Q;1986-03-09 00:00:00;2024-01-09 13:00:00
Gauge - Buckshot Creek near Plevna;02KF017;2601042;ZZ.Hourly Volume;River Discharge;Q;1994-03-07 12:00:00;2024-01-09 13:00:00
Gauge - Fall River at outlet Bennett Lake;02KF018;2602042;ZZ.Hourly Volume;River Discharge;Q;2003-10-07 07:00:00;2024-01-09 13:00:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;2603042;ZZ.Hourly Volume;River Discharge;Q;2011-12-01 00:00:00;2024-01-09 13:00:00
Gauge - Carp River at Richardson;MVCA11;2604042;ZZ.Hourly Volume;River Discharge;Q;2017-03-02 00:00:00;2019-02-20 21:00:00
WW - Bennett Lake North Basin;BLNB;3298042;Sample results.Original;pH-Nonstd;pH;2001-05-25 12:00:00;2017-09-15 10:40:00
Gauge - Mississippi River at Appleton;02KF006;3449042;202.DailyMean;River Discharge;Q;1918-10-01 00:00:00;2024-01-10 00:00:00
Gauge - Mississippi River at Appleton;02KF006;4510042;234.MonthlyHistMin;River Discharge;Q;1918-01-01 00:00:00;2026-01-01 00:00:00
Gauge - Mississippi River at Appleton;02KF006;4581042;233.WeeklyHistMin;River Discharge;Q;1918-01-01 00:00:00;2026-01-06 00:00:00
Gauge - Mississippi River at Appleton;02KF006;5959042;223.WeeklyHistMean;River Discharge;Q;1917-12-31 00:00:00;2024-12-30 00:00:00
Gauge - Carp River near Kinburn;02KF011;13786042;102.Edited;River Discharge;Q;1972-01-01 00:00:00;2024-01-09 13:40:00
Gauge - Clyde River near Lanark;02KF010;13788042;102 Edited;River Discharge;Q;1991-01-01 00:00:00;2024-01-09 13:40:00
Gauge - Fall River at outlet Bennett Lake;02KF018;13789042;102 Edited;River Discharge;Q;1974-09-17 11:00:00;2024-01-09 13:30:00
Gauge - Mississippi River at Appleton;02KF006;13790042;102.Edited;River Discharge;Q;2011-12-27 00:00:00;2024-01-09 13:45:00
Gauge - Mississippi River at Ferguson Falls;02KF001;13791042;102. Edited;River Discharge;Q;1985-01-01 00:00:00;2024-01-09 13:40:00
Gauge - Mississippi River at outlet Dalhousie Lake;02KF019;13792042;102. Edited;River Discharge;Q;2011-12-01 00:00:00;2024-01-09 13:30:00
Gauge - Mississippi River below Marble Lake;02KF016;13793042;102. Edited;River Discharge;Q;1986-03-09 00:00:00;2024-01-09 13:35:00
Gauge - Mississippi River at Almonte Bridge;MVCA21;18404042;101.Original;River Discharge;Q;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18405042;ZZ.03.MonthlyAverage;River Discharge;Q;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18406042;ZZ.Hourly Volume;River Discharge;Q;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18407042;ZZ.10.QDayMean;River Discharge;Q;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18408042;ZZ.01.Original_WSC;River Discharge;Q;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18409042;ZZ.40.LT.Day.Min;River Discharge;Q;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18410042;ZZ.11.DayMean_WSC;River Discharge;Q;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18411042;ZZ.41.LT.Day.Min_WSC;River Discharge;Q;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18412042;ZZ.46.LT.Day.Max_WSC;River Discharge;Q;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18413042;ZZ.51.LT.Day.Mean_WSC;River Discharge;Q;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18414042;ZZ.Week.Mean.Production;River Discharge;Q;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18415042;ZZ.Annual.Week.Min;River Discharge;Q;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18416042;102 Edited;River Discharge;Q;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18417042;ZZ.70.MonthlyMean;River Discharge;Q;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18418042;01.Original;River Discharge;Q-1;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18419042;03.MonthlyAverage;River Discharge;Q-1;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18420042;Hourly Volume;River Discharge;Q-1;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18421042;10.QDayMean;River Discharge;Q-1;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18422042;01.Original_WSC;River Discharge;Q-1;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18423042;40.LT.Day.Min;River Discharge;Q-1;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18424042;11.DayMean_WSC;River Discharge;Q-1;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18425042;41.LT.Day.Min_WSC;River Discharge;Q-1;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18426042;46.LT.Day.Max_WSC;River Discharge;Q-1;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18427042;51.LT.Day.Mean_WSC;River Discharge;Q-1;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18428042;Week.Mean.Production;River Discharge;Q-1;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18429042;Annual.Week.Min;River Discharge;Q-1;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18430042;02 Edited;River Discharge;Q-1;;
Gauge - Mississippi River at Almonte Bridge;MVCA21;18431042;70.MonthlyMean;River Discharge;Q-1;;
Gauge - Buckshot Creek near Plevna;02KF017;32239042;324.MonthlyMovingAverage;River Discharge;Q;1994-03-07 12:00:00;2024-01-09 13:40:00
Gauge - Buckshot Creek near Plevna;02KF017;32262042;366.AverageSummerLowestWater;River Discharge;Q;1950-01-01 00:00:00;1951-01-01 00:00:00
Gauge - Buckshot Creek near Plevna;02KF017;32263042;360.AverageLowWater;River Discharge;Q;1950-01-01 00:00:00;2049-12-07 00:00:00
Gauge - Buckshot Creek near Plevna;02KF017;32333042;362.LowWaterLevel2;River Discharge;Q;1971-01-01 00:00:00;2049-12-07 00:00:00
Gauge - Buckshot Creek near Plevna;02KF017;32334042;363.LowWaterLevel3;River Discharge;Q;1971-01-01 00:00:00;2049-12-07 00:00:00
Gauge - Buckshot Creek near Plevna;02KF017;32335042;102.Edited;River Discharge;Q;1994-03-07 12:00:00;2024-01-09 13:40:00
Gauge - Buckshot Creek near Plevna;02KF017;32336042;ZZ.21.Monthly Mean Flows Input;River Discharge;Q;;
